LAMMPS data file via bulk2interface

7140 atoms
2772 bonds
8 atom types
3 bond types
0.009393 32.490607 xlo xhi
0.009393 32.490607 ylo yhi
-45.000000 45.000000 zlo zhi

Masses

   1   17.398  # F DC
   2    6.941  # Li
   3   22.189  # Na DC
   4   38.298  # K DC
   5   58.693  # Ni
   6    0.800  # F DP
   7    0.800  # Na DP
   8    0.800  # K DP

Bond Coeffs

   1  1260.755258     0.000000  # F DC-DP
   2  1260.755258     0.000000  # Na DC-DP
   3  1477.301745     0.000000  # K DC-DP

Atoms

   1576       0    1   1.9815  1.013961e+01  2.446788e+01  2.133596e+01   # DC
   2360       0    1   1.9815  4.528559e+00  2.942289e+01  1.739222e+01   # DC
   2968       0    1   1.9815  7.350374e+00  2.194978e+01  1.746364e+01   # DC
   1186       0    1   1.9815  1.241913e+01  2.767466e+01  2.150976e+01   # DC
   3141       0    2   1.0000  2.673071e+00  2.486608e+01  1.966456e+01  
   3003       0    2   1.0000  1.305081e+01  1.923242e+01  2.236713e+01  
   2261       0    2   1.0000  3.216318e+00  3.182440e+01  1.780579e+01  
   2146       0    1   1.9815  8.630721e+00  2.177900e+01  1.940443e+01   # DC
   2837       0    2   1.0000  7.891481e+00  2.105438e+01  1.582442e+01  
   3316       0    1   1.9815  1.023057e+01  1.675157e+01  1.712002e+01   # DC
   3237       0    3   2.0065  1.381183e+01  3.144534e+01  2.189887e+01   # DC
    820       0    1   1.9815  3.116916e+00  2.590348e+01  1.527236e+01   # DC
   1494       0    1   1.9815  8.273661e-02  2.133731e+01  2.064667e+01   # DC
   1032       0    1   1.9815  6.353953e+00  2.895174e+01  2.211062e+01   # DC
   3267       0    3   2.0065  8.063857e+00  2.874755e+01  2.019357e+01   # DC
    905       0    4   3.4894  1.483209e+01  2.566294e+01  1.640207e+01   # DC
   2926       0    1   1.9815  1.721880e+00  2.057422e+01  1.712520e+01   # DC
   2058       0    1   1.9815  7.526995e+00  1.979036e+01  1.505679e+01   # DC
   1646       0    1   1.9815  3.284624e+00  1.964273e+01  2.150267e+01   # DC
   2640       0    1   1.9815  3.879100e+00  3.136155e+01  1.943014e+01   # DC
   1155       0    4   3.4894  1.379093e+01  2.129923e+01  1.791175e+01   # DC
   2655       0    2   1.0000  2.339079e-01  1.977364e+01  1.699826e+01  
   1041       0    4   3.4894  8.722628e+00  1.940528e+01  2.032043e+01   # DC
   3341       0    3   2.0065  1.048770e+01  2.894109e+01  1.685843e+01   # DC
    965       0    4   3.4894  1.320598e+01  2.488472e+01  2.193589e+01   # DC
   3248       0    1   1.9815  2.560006e+00  3.192004e+01  1.584256e+01   # DC
    232       0    1   1.9815  1.086088e+01  2.712338e+01  1.579542e+01   # DC
   1334       0    1   1.9815  5.188516e+00  1.806154e+01  1.577762e+01   # DC
   3435       0    3   2.0065  1.162336e+01  2.164669e+01  1.554624e+01   # DC
   1423       0    4   3.4894  3.618323e+00  3.088377e+01  2.176353e+01   # DC
   1770       0    1   1.9815  5.266616e+00  3.193333e+01  1.720789e+01   # DC
    973       0    4   3.4894  8.041238e+00  3.191219e+01  1.579427e+01   # DC
   1653       0    2   1.0000  1.868939e+00  1.918257e+01  2.235315e+01  
   2095       0    2   1.0000  1.365955e+01  2.198206e+01  2.219977e+01  
   2728       0    1   1.9815  8.211570e+00  1.684630e+01  1.501226e+01   # DC
   2173       0    2   1.0000  2.071014e+00  3.035650e+01  2.741416e+01  
   1519       0    2   1.0000  1.489201e+01  2.469158e+01  2.494733e+01  
    486       0    1   1.9815  1.193748e+01  1.735210e+01  2.701931e+01   # DC
   3049       0    2   1.0000  6.182155e+00  2.670985e+01  2.584609e+01  
   2081       0    2   1.0000  3.594425e+00  1.807778e+01  2.484878e+01  
    206       0    1   1.9815  5.152531e+00  3.157452e+01  2.407063e+01   # DC
    879       0    4   3.4894  1.049215e+01  3.127627e+01  2.729448e+01   # DC
   2156       0    1   1.9815  1.096508e+01  1.826400e+01  2.421773e+01   # DC
   1370       0    1   1.9815  1.422000e+01  2.305367e+01  2.365122e+01   # DC
   2189       0    2   1.0000  4.929742e+00  3.134755e+01  2.781576e+01  
    228       0    1   1.9815  2.846090e+00  1.755183e+01  2.310019e+01   # DC
   3269       0    3   2.0065  9.807418e-01  3.003557e+01  2.346777e+01   # DC
   1693       0    2   1.0000  4.343785e+00  2.787144e+01  2.382095e+01  
   1170       0    1   1.9815  1.056967e+01  2.281290e+01  2.862684e+01   # DC
   3015       0    2   1.0000  1.292983e+01  2.027118e+01  2.985084e+01  
   2231       0    2   1.0000  1.204500e+01  2.607933e+01  2.523437e+01  
   3121       0    2   1.0000  1.013009e+01  2.516534e+01  2.310461e+01  
   2697       0    2   1.0000  3.645759e+00  2.211351e+01  2.867516e+01  
   2788       0    1   1.9815  1.357211e+01  3.032936e+01  2.571279e+01   # DC
    474       0    1   1.9815  1.789240e+00  2.854912e+01  2.741640e+01   # DC
    880       0    1   1.9815  3.720853e+00  3.051372e+01  2.678456e+01   # DC
   2034       0    1   1.9815  8.695288e+00  2.403183e+01  2.379325e+01   # DC
   2707       0    2   1.0000  1.033730e+01  1.789210e+01  2.645002e+01  
    503       0    4   3.4894  9.473825e+00  2.370642e+01  2.649712e+01   # DC
   1665       0    2   1.0000  4.370502e+00  3.036561e+01  2.493148e+01  
    409       0    4   3.4894  1.227133e+01  2.786424e+01  2.792863e+01   # DC
   1472       0    1   1.9815  1.096698e+01  2.611810e+01  2.659033e+01   # DC
    745       0    4   3.4894  1.546535e+00  2.648374e+01  2.307518e+01   # DC
   1552       0    1   1.9815  1.302884e+01  2.151463e+01  2.740079e+01   # DC
   2414       0    1   1.9815  2.078170e+00  2.552962e+01  2.558342e+01   # DC
    561       0    4   3.4894  7.251792e+00  2.205968e+01  2.336229e+01   # DC
    270       0    1   1.9815  1.886942e+00  3.054853e+01  2.935567e+01   # DC
    366       0    1   1.9815  8.267939e-01  1.891401e+01  2.762078e+01   # DC
   1381       0    4   3.4894  5.401572e+00  2.116064e+01  2.588382e+01   # DC
   3105       0    2   1.0000  1.398211e+01  2.207357e+01  2.591997e+01  
   2422       0    1   1.9815  5.103438e+00  2.577513e+01  2.710135e+01   # DC
    330       0    1   1.9815  1.449774e+00  2.312866e+01  2.344369e+01   # DC
   2304       0    1   1.9815  7.690996e+00  2.608919e+01  2.611864e+01   # DC
   3335       0    3   2.0065  1.385479e+01  1.723827e+01  2.801223e+01   # DC
   2440       0    1   1.9815  6.344580e+00  2.640666e+01  2.380478e+01   # DC
   1578       0    1   1.9815  7.738647e+00  1.690669e+01  2.416842e+01   # DC
   1288       0    1   1.9815  1.111711e+01  3.222777e+01  2.475423e+01   # DC
   3584       0    1   1.9815  1.021348e+01  1.983627e+01  2.623644e+01   # DC
   1133       0    4   3.4894  1.293435e+01  2.382367e+01  2.843129e+01   # DC
   3510       0    1   1.9815  7.604365e-01  2.163380e+01  2.707322e+01   # DC
     25       0    4   3.4894  5.264302e+00  1.894708e+01  2.872278e+01   # DC
   2873       0    2   1.0000  6.078275e+00  2.634869e+01  2.857169e+01  
   1500       0    1   1.9815  1.496808e+01  3.023748e+01  2.338147e+01   # DC
   3166       0    1   1.9815  9.304539e+00  2.920714e+01  2.803115e+01   # DC
    407       0    4   3.4894  1.277451e+01  1.929000e+01  2.550305e+01   # DC
   2060       0    1   1.9815  1.163070e+01  2.570634e+01  2.363667e+01   # DC
    444       0    1   1.9815  2.012562e-01  1.873925e+01  2.281758e+01   # DC
   1663       0    2   1.0000  7.012621e+00  1.872353e+01  2.269586e+01  
    265       0    4   3.4894  7.050583e+00  3.005830e+01  2.727544e+01   # DC
    554       0    1   1.9815  2.553846e+00  1.986755e+01  2.471506e+01   # DC
    373       0    4   3.4894  8.655675e+00  1.910305e+01  2.832402e+01   # DC
   1231       0    4   3.4894  1.587181e+01  2.123374e+01  2.844605e+01   # DC
   2785       0    2   1.0000  6.498421e-01  2.821126e+01  2.872211e+01  
   2618       0    1   1.9815  1.121042e+01  2.913781e+01  2.369496e+01   # DC
   3257       0    3   2.0065  1.012903e+01  3.081397e+01  2.269828e+01   # DC
    238       0    1   1.9815  1.467637e+01  2.064379e+01  2.519434e+01   # DC
   2196       0    1   1.9815  4.555927e+00  2.239948e+01  2.361023e+01   # DC
   3372       0    1   1.9815  1.524023e+01  2.852801e+01  2.850279e+01   # DC
   2999       0    2   1.0000  1.470511e-01  3.074101e+01  2.957401e+01  
   3406       0    1   1.9815  5.349107e+00  2.831930e+01  2.537788e+01   # DC
    758       0    1   1.9815  1.376732e+01  2.652135e+01  2.526212e+01   # DC
   2501       0    2   1.0000  1.517662e+01  3.118084e+01  2.453985e+01  
   2722       0    1   1.9815  5.969471e+00  3.084143e+01  2.928627e+01   # DC
   2673       0    2   1.0000  7.176065e+00  2.263015e+01  2.819110e+01  
   2894       0    1   1.9815  2.897428e-01  2.732298e+01  2.478024e+01   # DC
   2712       0    1   1.9815  8.467274e+00  3.065034e+01  2.442880e+01   # DC
   2218       0    1   1.9815  1.215659e+01  3.054865e+01  2.890066e+01   # DC
    423       0    4   3.4894  9.591910e+00  2.645421e+01  2.878616e+01   # DC
   2213       0    2   1.0000  1.036892e+01  2.023997e+01  2.399440e+01  
   2733       0    2   1.0000  1.075165e+00  2.688168e+01  2.620998e+01  
   1165       0    4   3.4894  1.552527e+01  2.858697e+01  2.570911e+01   # DC
    402       0    1   1.9815  7.368454e+00  2.229994e+01  2.634044e+01   # DC
   3505       0    3   2.0065  3.278590e+00  2.370003e+01  2.512128e+01   # DC
    328       0    1   1.9815  1.442830e+01  1.720190e+01  2.532142e+01   # DC
    497       0    4   3.4894  1.042104e+00  1.651602e+01  2.782816e+01   # DC
   3188       0    1   1.9815  4.853764e+00  1.679322e+01  2.849267e+01   # DC
   1129       0    4   3.4894  1.087669e+01  1.658680e+01  2.933833e+01   # DC
   1815       0    2   1.0000  9.475657e+00  1.737244e+01  2.388640e+01  
   2174       0    1   1.9815  6.193447e+00  2.840115e+01  2.855593e+01   # DC
   3075       0    2   1.0000  1.938189e+00  2.021254e+01  2.670752e+01  
   2038       0    1   1.9815  5.443710e+00  1.845073e+01  2.486073e+01   # DC
   1242       0    1   1.9815  3.405393e+00  2.356540e+01  2.759445e+01   # DC
   1648       0    1   1.9815  3.173798e+00  2.588871e+01  2.890601e+01   # DC
   3249       0    3   2.0065  4.330012e+00  2.811000e+01  2.727488e+01   # DC
   1969       0    2   1.0000  4.765073e+00  1.640493e+01  2.679140e+01  
   3157       0    2   1.0000  6.842547e+00  1.755154e+01  2.571859e+01  
   1353       0    4   3.4894  1.613374e+01  2.604109e+01  2.798168e+01   # DC
   2195       0    2   1.0000  3.504041e+00  2.516942e+01  2.722403e+01  
   2938       0    1   1.9815  3.802528e+00  2.659053e+01  2.276067e+01   # DC
   2527       0    2   1.0000  1.239829e+01  3.093955e+01  2.483073e+01  
   2557       0    2   1.0000  1.114442e+01  2.121093e+01  2.781041e+01  
    236       0    1   1.9815  6.979129e+00  1.825496e+01  2.693337e+01   # DC
   1616       0    1   1.9815  3.632653e+00  2.047729e+01  2.749254e+01   # DC
    701       0    4   3.4894  1.432347e+01  2.782624e+01  2.283347e+01   # DC
   1379       0    4   3.4894  1.433072e+01  3.096008e+01  2.829119e+01   # DC
   2500       0    1   1.9815  9.356973e+00  1.644602e+01  2.697218e+01   # DC
    715       0    4   3.4894  9.590798e+00  2.811058e+01  2.588181e+01   # DC
   3556       0    1   1.9815  1.396026e+01  2.395479e+01  2.619191e+01   # DC
   2765       0    2   1.0000  1.031760e+01  2.942397e+01  2.967060e+01  
   1398       0    1   1.9815  9.227197e+00  3.209236e+01  2.943518e+01   # DC
   2459       0    2   1.0000  3.735936e+00  2.053444e+01  2.334473e+01  
   3426       0    1   1.9815  9.254860e+00  2.682832e+01  2.380788e+01   # DC
   3103       0    2   1.0000  1.081669e+01  2.760757e+01  2.310180e+01  
   2404       0    1   1.9815  1.169605e+01  2.067207e+01  2.288649e+01   # DC
   2619       0    2   1.0000  8.018027e+00  2.547158e+01  2.448747e+01  
   2930       0    1   1.9815  8.151980e+00  2.432519e+01  2.840025e+01   # DC
   1015       0    4   3.4894  1.277268e+01  1.625686e+01  2.372371e+01   # DC
    160       0    1   1.9815  1.134726e+01  1.980665e+01  2.932669e+01   # DC
   3442       0    1   1.9815  1.416037e+01  2.565920e+01  2.939166e+01   # DC
   1299       0    4   3.4894  3.138011e-02  2.103733e+01  2.466775e+01   # DC
   3477       0    3   2.0065  1.694716e+00  2.040921e+01  2.908768e+01   # DC
   2344       0    1   1.9815  3.171424e+00  1.662410e+01  2.592299e+01   # DC
    651       0    4   3.4894  1.605229e+01  1.857633e+01  2.426013e+01   # DC
   2470       0    1   1.9815  1.418361e-01  3.146303e+01  2.462542e+01   # DC
   2206       0    1   1.9815  1.041304e+01  1.646509e+01  2.269717e+01   # DC
   3263       0    3   2.0065  7.721636e+00  2.784488e+01  2.290250e+01   # DC
   2028       0    1   1.9815  8.603987e+00  1.972577e+01  2.339767e+01   # DC
     38       0    1   1.9815  3.167809e+00  2.954568e+01  2.426018e+01   # DC
   3171       0    3   2.0065  6.968446e+00  3.109554e+01  2.287023e+01   # DC
   3240       0    1   1.9815  5.624699e+00  2.139314e+01  2.922745e+01   # DC
   2481       0    2   1.0000  9.307810e+00  3.202330e+01  2.453493e+01  
   1654       0    1   1.9815  5.379448e+00  1.929593e+01  2.252680e+01   # DC
   1538       0    1   1.9815  2.005395e+01  9.048792e+00 -2.892331e+01   # DC
   3071       0    2   1.0000  1.852420e+01  1.387764e+01 -2.958345e+01  
    544       0    1   1.9815  1.763136e+01  9.892705e-01 -2.490840e+01   # DC
   1829       0    2   1.0000  2.241879e+01  1.419411e+01 -2.892397e+01  
   2436       0    1   1.9815  3.050233e+01  9.032307e+00 -2.864477e+01   # DC
    834       0    1   1.9815  1.653306e+01  3.955494e+00 -2.427545e+01   # DC
    262       0    1   1.9815  1.965399e+01  6.172480e+00 -2.837798e+01   # DC
   2182       0    1   1.9815  2.183743e+01  1.531118e+01 -2.337551e+01   # DC
   2691       0    2   1.0000  2.968491e+01  3.139289e+00 -2.856248e+01  
    130       0    1   1.9815  3.187889e+01  3.445125e+00 -2.367279e+01   # DC
    473       0    4   3.4894  3.180304e+01  4.926745e-01 -2.483317e+01   # DC
   1093       0    4   3.4894  3.008054e+01  6.828502e+00 -2.698359e+01   # DC
   1632       0    1   1.9815  2.273715e+01  5.417175e+00 -2.948304e+01   # DC
    304       0    1   1.9815  2.220721e+01  1.047115e+00 -2.916742e+01   # DC
   2758       0    1   1.9815  2.144835e+01  1.787430e+00 -2.659260e+01   # DC
   1340       0    1   1.9815  2.734480e+01  2.816709e+00 -2.514521e+01   # DC
   2688       0    1   1.9815  2.526360e+01  1.537086e+01 -2.313736e+01   # DC
   1627       0    2   1.0000  1.655563e+01  2.253889e+00 -2.415094e+01  
    211       0    4   3.4894  1.955961e+01  3.707114e-01 -2.778841e+01   # DC
   2309       0    2   1.0000  2.178704e+01  8.497401e+00 -2.738599e+01  
   2659       0    2   1.0000  2.132842e+01  3.124862e+00 -2.537445e+01  
    975       0    4   3.4894  2.363536e+01  3.037709e-02 -2.686330e+01   # DC
   1085       0    4   3.4894  3.126594e+01  6.582664e-01 -2.874446e+01   # DC
   2587       0    2   1.0000  2.292532e+01  1.061595e+01 -2.439931e+01  
    171       0    4   3.4894  1.855639e+01  4.423522e+00 -2.266894e+01   # DC
   3425       0    3   2.0065  2.439387e+01  9.203639e+00 -2.526687e+01   # DC
   3151       0    2   1.0000  3.229926e+01  8.923311e+00 -2.851342e+01  
    925       0    4   3.4894  3.173005e+01  1.244000e+01 -2.883861e+01   # DC
    615       0    4   3.4894  3.012490e+01  3.773615e+00 -2.493090e+01   # DC
    675       0    4   3.4894  2.992230e+01  1.046946e+01 -2.654126e+01   # DC
   2635       0    2   1.0000  2.629113e+01  7.628741e+00 -2.728200e+01  
   3507       0    3   2.0065  2.075932e+01  1.345236e+01 -2.363393e+01   # DC
   3111       0    2   1.0000  2.221121e+01  2.568843e+00 -2.814104e+01  
    508       0    1   1.9815  2.934945e+01  1.290340e+01 -2.276819e+01   # DC
   2749       0    2   1.0000  2.425823e+01  3.916726e+00 -2.521593e+01  
    110       0    1   1.9815  1.961020e+01  3.647389e+00 -2.483895e+01   # DC
     54       0    1   1.9815  3.153794e+01  3.199912e+00 -2.883935e+01   # DC
   1243       0    4   3.4894  1.879808e+01  1.006819e+01 -2.477582e+01   # DC
   3596       0    1   1.9815  3.065877e+01  1.281095e+01 -2.572817e+01   # DC
    994       0    1   1.9815  2.545230e+01  4.645965e+00 -2.628570e+01   # DC
    175       0    4   3.4894  1.773791e+01  4.013947e+00 -2.659884e+01   # DC
   2074       0    1   1.9815  2.146940e+01  1.528404e+01 -2.771391e+01   # DC
   2211       0    2   1.0000  2.850929e+01  1.137049e+01 -2.320361e+01  
   3198       0    1   1.9815  1.735567e+01  8.386422e+00 -2.766571e+01   # DC
   1943       0    2   1.0000  2.316558e+01  9.933864e-01 -2.399594e+01  
   2564       0    1   1.9815  2.417449e+01  1.990825e+00 -2.532491e+01   # DC
     81       0    4   3.4894  2.776195e+01  1.075272e+00 -2.688001e+01   # DC
    847       0    4   3.4894  2.666566e+01  1.242248e+01 -2.655146e+01   # DC
   2843       0    2   1.0000  2.026244e+01  1.382095e+01 -2.711281e+01  
    351       0    4   3.4894  2.469027e+01  1.546529e+01 -2.566652e+01   # DC
   1386       0    1   1.9815  2.686776e+01  1.435026e+01 -2.516131e+01   # DC
   3156       0    1   1.9815  2.845086e+01  4.925221e+00 -2.735640e+01   # DC
   1112       0    1   1.9815  1.999895e+01  8.179288e+00 -2.615591e+01   # DC
   1532       0    1   1.9815  3.065989e+01  6.051518e+00 -2.442612e+01   # DC
   2442       0    1   1.9815  3.061147e+01  6.318100e-02 -2.264688e+01   # DC
    324       0    1   1.9815  2.861110e+01  1.162771e+01 -2.818251e+01   # DC
    312       0    1   1.9815  2.634612e+01  1.286532e+01 -2.973005e+01   # DC
   1411       0    4   3.4894  2.400282e+01  1.105680e+01 -2.796928e+01   # DC
   1906       0    1   1.9815  2.217172e+01  3.987331e+00 -2.706128e+01   # DC
   3088       0    1   1.9815  2.155232e+01  1.140742e+01 -2.382295e+01   # DC
   2887       0    2   1.0000  2.905050e+01  1.331647e+01 -2.478076e+01  
   1348       0    1   1.9815  1.722208e+01  1.088567e+01 -2.330331e+01   # DC
   1376       0    1   1.9815  2.287482e+01  9.186891e+00 -2.957679e+01   # DC
   2652       0    1   1.9815  1.753537e+01  1.076367e+01 -2.666588e+01   # DC
     41       0    4   3.4894  1.791244e+01  1.872073e-01 -2.262487e+01   # DC
    452       0    1   1.9815  2.036600e+01  3.412371e+00 -2.909215e+01   # DC
    914       0    1   1.9815  1.972806e+01  1.346156e+01 -2.563517e+01   # DC
   3416       0    1   1.9815  2.414054e+01  1.147242e+01 -2.531145e+01   # DC
    441       0    4   3.4894  2.733748e+01  5.817246e+00 -2.475730e+01   # DC
   2777       0    2   1.0000  2.817421e+01  1.323869e+01 -2.889113e+01  
   2661       0    2   1.0000  1.802237e+01  1.279136e+01 -2.634429e+01  
     78       0    1   1.9815  2.597253e+01  9.509554e+00 -2.708196e+01   # DC
   2577       0    2   1.0000  2.722832e+01  9.301931e+00 -2.581456e+01  
   1084       0    1   1.9815  2.263435e+01  3.891044e+00 -2.430829e+01   # DC
    358       0    1   1.9815  2.797468e+01  1.180345e+01 -2.455544e+01   # DC
   2678       0    1   1.9815  2.976311e+01  9.907392e+00 -2.326100e+01   # DC
    261       0    4   3.4894  1.761101e+01  1.093156e+01 -2.912926e+01   # DC
    903       0    4   3.4894  2.562256e+01  1.275393e+01 -2.358772e+01   # DC
    281       0    4   3.4894  2.141807e+01  6.502778e+00 -2.475016e+01   # DC
    142       0    1   1.9815  2.269700e+01  6.944059e+00 -2.695565e+01   # DC
   3276       0    1   1.9815  2.199666e+01  1.258910e+01 -2.784856e+01   # DC
   2018       0    1   1.9815  2.801108e+01  8.166561e+00 -2.688202e+01   # DC
    331       0    4   3.4894  2.090756e+01  1.094953e+01 -2.651496e+01   # DC
   2755       0    2   1.0000  2.126257e+01  4.890218e+00 -2.813583e+01  
   1255       0    4   3.4894  2.026357e+01  1.120227e+00 -2.441251e+01   # DC
   1414       0    1   1.9815  2.645063e+01  8.312661e+00 -2.447935e+01   # DC
    226       0    1   1.9815  2.643860e+01  3.204642e+00 -2.981153e+01   # DC
   2745       0    2   1.0000  2.678482e+01  4.193934e+00 -2.719994e+01  
   1167       0    4   3.4894  3.158960e+01  1.518332e+01 -2.628246e+01   # DC
   1777       0    2   1.0000  1.916846e+01  7.901434e+00 -2.758177e+01  
    111       0    4   3.4894  2.884254e+01  7.680205e+00 -2.331456e+01   # DC
   2311       0    2   1.0000  2.878879e+01  9.787021e+00 -2.906587e+01  
   1318       0    1   1.9815  2.542389e+01  6.592660e+00 -2.827415e+01   # DC
   1556       0    1   1.9815  2.807214e+01  1.499304e+01 -2.874395e+01   # DC
   3222       0    1   1.9815  2.279297e+01  9.482951e+00 -2.654286e+01   # DC
    992       0    1   1.9815  2.368523e+01  9.346762e+00 -2.323807e+01   # DC
   3112       0    1   1.9815  2.927066e+01  1.140514e+00 -2.973459e+01   # DC
   1506       0    1   1.9815  2.403253e+01  1.485644e+01 -2.891098e+01   # DC
   2779       0    2   1.0000  2.682747e+01  1.568020e+01 -2.398328e+01  
   3113       0    2   1.0000  2.587160e+01  1.438037e+00 -2.455300e+01  
    866       0    1   1.9815  3.010151e+01  1.698353e+00 -2.675462e+01   # DC
   2839       0    2   1.0000  2.378262e+01  5.958444e+00 -2.811143e+01  
   2928       0    1   1.9815  1.880568e+01  1.332120e+01 -2.783519e+01   # DC
   3312       0    1   1.9815  2.792160e+01  1.596886e+01 -2.252248e+01   # DC
     65       0    4   3.4894  2.118256e+01  1.129542e+01 -2.968925e+01   # DC
    104       0    1   1.9815  3.212397e+01  1.034279e+01 -2.717901e+01   # DC
   2983       0    2   1.0000  1.688105e+01  1.617578e+01 -2.417152e+01  
   3124       0    1   1.9815  2.506425e+01  6.280684e-01 -2.327754e+01   # DC
    849       0    4   3.4894  2.553055e+01  8.615123e+00 -2.980091e+01   # DC
   1699       0    2   1.0000  2.983183e+01  1.537432e+01 -2.924131e+01  
   1695       0    2   1.0000  1.904497e+01  4.744460e+00 -2.953763e+01  
   2308       0    1   1.9815  3.241560e+01  7.157054e+00 -2.746710e+01   # DC
   1702       0    1   1.9815  1.629943e+01  2.189826e+00 -2.735523e+01   # DC
   3095       0    2   1.0000  2.336090e+01  1.521471e+01 -2.272096e+01  
    257       0    4   3.4894  3.157261e+01  1.459196e+01 -2.249458e+01   # DC
   2885       0    2   1.0000  2.518141e+01  1.402401e+01 -2.996726e+01  
    151       0    4   3.4894  2.406145e+01  9.549631e+00 -1.782228e+01   # DC
   2380       0    1   1.9815  1.696777e+01  6.322551e+00 -2.152979e+01   # DC
   2799       0    2   1.0000  2.428799e+01  1.335143e+01 -1.969878e+01  
   2214       0    1   1.9815  1.838130e+01  1.415754e+00 -1.906673e+01   # DC
   3530       0    1   1.9815  1.760360e+01  1.584717e+01 -1.507760e+01   # DC
    273       0    4   3.4894  2.226769e+01  1.131350e+01 -2.068348e+01   # DC
    145       0    4   3.4894  1.659339e+01  9.191419e+00 -2.142679e+01   # DC
    186       0    1   1.9815  1.944717e+01  9.651684e+00 -1.694049e+01   # DC
   2066       0    1   1.9815  1.924735e+01  1.514504e+01 -1.921295e+01   # DC
   2896       0    1   1.9815  3.182452e+01  2.335372e+00 -2.057912e+01   # DC
    661       0    4   3.4894  1.736037e+01  5.894944e+00 -1.907015e+01   # DC
   1483       0    4   3.4894  1.709043e+01  1.014053e+01 -1.839027e+01   # DC
     56       0    1   1.9815  2.791332e+01  4.730909e-01 -2.002521e+01   # DC
   2355       0    2   1.0000  2.615518e+01  1.155564e+01 -1.802176e+01  
   1671       0    2   1.0000  1.883069e+01  2.481546e+00 -2.011652e+01  
    753       0    4   3.4894  2.297313e+01  1.272765e+01 -1.708161e+01   # DC
   3573       0    3   2.0065  2.964111e+01  6.300438e+00 -1.826282e+01   # DC
   2250       0    1   1.9815  3.153671e+01  9.562287e+00 -1.906023e+01   # DC
   1273       0    4   3.4894  1.633099e+01  7.033600e+00 -1.583324e+01   # DC
    790       0    1   1.9815  1.631988e+01  4.867390e+00 -1.715213e+01   # DC
    244       0    1   1.9815  2.574422e+01  7.528681e+00 -2.020049e+01   # DC
    450       0    1   1.9815  3.030309e+01  1.239844e+01 -1.615378e+01   # DC
   1701       0    2   1.0000  3.016645e+01  1.533409e+01 -1.910207e+01  
   2518       0    1   1.9815  3.108240e+01  7.355311e+00 -1.709112e+01   # DC
   2010       0    1   1.9815  2.481397e+01  2.068972e-01 -2.000684e+01   # DC
   2856       0    1   1.9815  2.581189e+01  1.511100e+01 -1.568172e+01   # DC
   2946       0    1   1.9815  2.384508e+01  3.293518e+00 -2.108798e+01   # DC
    571       0    4   3.4894  2.750626e+01  1.367969e+01 -2.104321e+01   # DC
   2736       0    1   1.9815  2.010012e+01  1.172320e+01 -1.926422e+01   # DC
    432       0    1   1.9815  2.668130e+01  9.802286e+00 -1.766050e+01   # DC
    446       0    1   1.9815  2.100579e+01  5.720769e+00 -2.230142e+01   # DC
   2177       0    2   1.0000  2.637718e+01  1.493063e+01 -1.786804e+01  
   2853       0    2   1.0000  2.484673e+01  1.279158e+00 -1.555202e+01  
    995       0    4   3.4894  1.929456e+01  6.907779e+00 -2.059880e+01   # DC
   1122       0    1   1.9815  1.963960e+01  1.681920e+00 -1.603533e+01   # DC
    809       0    4   3.4894  1.964964e+01  1.577721e+01 -2.177285e+01   # DC
   1216       0    1   1.9815  2.665669e+01  2.174364e+00 -1.833681e+01   # DC
   1679       0    2   1.0000  2.698220e+01  8.617175e+00 -1.659887e+01  
   2638       0    1   1.9815  2.768829e+01  5.841307e+00 -2.229647e+01   # DC
    233       0    4   3.4894  1.761824e+01  1.449069e+01 -1.707421e+01   # DC
   1980       0    1   1.9815  2.581400e+01  1.209853e+01 -1.629070e+01   # DC
   1766       0    1   1.9815  1.916752e+01  1.272043e+01 -1.621106e+01   # DC
   2829       0    2   1.0000  2.408350e+01  1.508245e+00 -2.129825e+01  
    405       0    4   3.4894  2.982956e+01  2.069341e+00 -1.889957e+01   # DC
     91       0    4   3.4894  3.076257e+01  1.525956e+01 -1.502600e+01   # DC
     40       0    1   1.9815  2.703582e+01  1.112954e+01 -2.191613e+01   # DC
   1390       0    1   1.9815  2.167969e+01  8.471078e+00 -1.930241e+01   # DC
   2115       0    2   1.0000  2.645598e+01  4.669331e-01 -1.895525e+01  
   1827       0    2   1.0000  3.115631e+01  2.107453e+00 -2.240705e+01  
   1787       0    2   1.0000  3.051827e+01  4.053060e+00 -1.586890e+01  
   1194       0    1   1.9815  3.208586e+01  6.235434e+00 -1.986980e+01   # DC
    242       0    1   1.9815  2.324763e+01  1.606412e+01 -2.088336e+01   # DC
   3173       0    3   2.0065  3.015069e+01  7.409963e+00 -1.520057e+01   # DC
   1903       0    2   1.0000  2.913520e+01  1.305422e+01 -1.803296e+01  
    161       0    4   3.4894  1.990617e+01  6.541862e+00 -1.525307e+01   # DC
    436       0    1   1.9815  3.142156e+01  4.623556e+00 -1.736660e+01   # DC
   1468       0    1   1.9815  3.146476e+01  1.603426e+01 -1.757811e+01   # DC
   2119       0    2   1.0000  1.864714e+01  4.347260e-01 -1.724618e+01  
   1845       0    2   1.0000  2.029256e+01  1.149386e+01 -1.694540e+01  
   2479       0    2   1.0000  2.344694e+01  1.557666e+01 -1.894380e+01  
   2052       0    1   1.9815  2.879905e+01  5.705251e+00 -1.593578e+01   # DC
